,spec_no,mz,intensity,signal
637,48,199.1444052956321,152934.5772504789,1
638,48,199.18091738665547,26440.74696327654,1
639,48,200.1387735467208,14440.04420327262,1
640,48,201.08703815637952,10971.44658352568,1
641,48,201.1236561324245,67482.77966609667,1
642,48,207.1124567386493,12770.944246234609,1
643,48,211.108026266098,8686.686113518974,1
644,48,211.14411887962947,21352.20500175524,1
645,48,212.1034821777344,13349.912217819214,1
646,48,213.0868376335212,18887.78147700121,1
647,48,213.1583168538412,14957.487441325717,1
648,48,215.10405227851075,15865.696488823634,1
649,48,215.13818044857103,42453.006072019074,1
650,48,216.09767748466464,14375.237876663645,1
651,48,217.08438976248243,26412.312858654142,1
652,48,217.1354466524991,17457.8520904541,1
653,48,225.12326998537685,11489.460247711811,1
654,48,226.11757423304303,16780.87129054492,1
655,48,227.1032778315184,16124.071980131774,1
656,48,227.1748079092971,18253.71425792129,1
657,48,228.13398631134925,16421.291915048634,1
658,48,229.11753775856712,50376.43189142401,1
659,48,233.16492252793424,19263.827429645007,1
660,48,235.10954805550327,11193.088115711287,1
661,48,235.1442687988281,10182.443147046226,1
662,48,236.6637095413673,243946.2794181665,1
663,48,240.09726852667137,17678.206559764883,1
664,48,240.1339322074515,11895.568839815796,1
665,48,242.15036922430843,19843.14152830052,1
666,48,243.1331135819598,57075.91733195607,1
667,48,244.09257973915288,11278.005371755806,1
668,48,244.13288078308105,42949.3174622127,1
669,48,244.16520167579336,12206.587307709307,1
670,48,245.07598164876305,18325.72741347804,1
671,48,245.1297813674151,16021.92528401391,1
672,48,249.158511435019,19594.76652579952,1
673,48,250.55422208212377,250372.0636761184,1
674,48,251.14978445042445,10461.245996704314,1
675,48,254.149782260259,10645.403229430318,1
676,48,258.1450704314172,12887.09006054551,1
677,48,260.19668394146544,9596.086458657004,1
678,48,261.15704328558417,12090.651657468818,1
679,48,272.16921796702377,53022.23780757249,1
680,48,277.1547259554837,13360.632227420809,1
681,48,279.6330844415183,93532.34578146276,1
682,48,284.19535668495973,9770.073094555206,1
683,48,292.347341266719,131664.38039830443,1
684,48,298.2115432319291,48273.96070198619,1
685,48,300.1551383716638,9865.51836854305,1
686,48,309.89083639789965,45115.66473616475,1
687,48,312.1537808504972,10660.145005289714,1
688,48,313.0206718620136,49661.12136249013,1
689,48,314.1708699585455,124088.37878432158,1
690,48,315.1713607788086,31807.27874159813,1
691,48,328.18719431840253,27843.733708924352,1
692,48,360.1563813436097,43839.23879945871,1
693,48,378.3589696832576,212557.7165371206,1
694,48,382.2932940370274,42639.212137037175,1
695,48,389.2214470321632,316520.30316751706,1
696,48,399.2621560510184,21918.64205036825,1
697,48,418.7950252865192,292444.8026925154,1
698,48,427.2545288391878,34298.069864784564,1
699,48,512.7320550312627,317544.9690366655,1
700,48,524.4213848917982,267007.73706539255,1
701,60,101.07085343245622,27951.614452152466,1
702,60,102.0549846243351,26618.171560052106,1
703,60,104.0530606515067,18504.73061401367,1
704,60,110.07016069595127,59941.59804738711,1
705,60,115.08694580486387,41565.0293085615,1
706,60,120.08278906762185,76605.44862093625,1
707,60,129.06649157465722,13856.97188866544,1
708,60,129.10261597504487,36764.71155795536,1
709,60,130.06628136885794,14846.686405332464,1
710,60,130.08843111991882,17195.59718855222,1
711,60,133.04357999258667,13044.89534843055,1
712,60,136.07475346445247,78861.23241202247,1
713,60,137.11146977033272,15381.114030085711,1
714,60,141.10287626611495,18516.6285519128,1
715,60,143.11616173569038,20737.20745740618,1
716,60,147.11142471858437,23731.68381398065,1
717,60,155.0838305155436,14419.304012517134,1
718,60,155.12767764500208,12655.005532491774,1
719,60,157.1328155128819,14037.383719669026,1
720,60,159.0762437947591,11319.32398320516,1
721,60,159.09158386537177,41969.20079584936,1
722,60,169.09639364733368,24121.843465724287,1
723,60,171.11258498936482,17537.30470100821,1
724,60,173.09185479276923,14674.120157221312,1
725,60,173.12847203080372,26869.2950850456,1
726,60,175.11786147209497,44370.87954544625,1
727,60,183.11291852093385,16754.500459991046,1
728,60,183.14907716647744,19800.65011750771,1
729,60,185.09205870194867,14684.854249809729,1
730,60,185.12794544657723,17321.440829063373,1
731,60,185.1648690847045,22567.03968461532,1
732,60,186.123531218498,10887.07884745444,1
733,60,186.9943253096987,82186.05452177694,1
734,60,187.1077154490573,16145.73347019164,1
735,60,187.1440540288119,25115.80550763431,1
736,60,197.128388804168,26007.976360640503,1
737,60,198.12367734353103,12577.452520190867,1
738,60,199.07123184204104,11918.07394683361,1
739,60,199.10793721084053,12083.077566187432,1
740,60,199.1811392096025,17681.231747898873,1
741,60,201.0872951854359,12679.45700258468,1
742,60,201.1237332101596,24434.89597290815,1
743,60,203.06646188589244,10084.852174839609,1
744,60,211.1441959529728,16072.01196030208,1
745,60,212.1031139742944,12536.5119254666,1
746,60,213.08731925650807,14993.620790383588,1
747,60,213.158633673369,13252.407785291103,1
748,60,215.13785665543352,19142.25698004394,1
749,60,216.09784185886383,10004.582024693487,1
750,60,217.0841866379793,13535.762715915227,1
751,60,226.11808191935225,63644.48167098893,1
752,60,227.1033161047733,15383.35309788675,1
753,60,227.12277912161204,10514.938029001543,1
754,60,227.17479879644853,9806.482500287551,1
755,60,228.1339627568593,14369.255079469282,1
756,60,229.1175616883395,14571.228219069097,1
757,60,231.0616943049552,13566.767362991566,1
758,60,233.1649208836908,14954.195676027528,1
759,60,240.1340241568429,12086.301659434184,1
760,60,242.15095635491448,12170.031383947424,1
761,60,243.1332225580325,11919.957363567131,1
762,60,244.0924385070801,10021.049826399483,1
763,60,244.12978207968115,8296.465610938343,1
764,60,244.1658620061101,14540.729746009853,1
765,60,245.0761823894597,16639.154062671823,1
766,60,251.10298989035863,13260.307097671446,1
767,60,251.1500237601144,12556.080856544631,1
768,60,256.1291070753528,11594.352306129089,1
769,60,259.0922449377199,15014.84923214944,1
770,60,268.16593472919766,11518.418590167212,1
771,60,282.18149867202294,13612.509743849436,1
772,60,288.2028091930952,18491.237040910564,1
773,60,294.1812405873494,27316.92991892497,1
774,60,297.15540329290894,10144.125087859678,1
775,60,312.1916291978624,16670.35286213103,1
776,60,318.8048653733341,59923.586775149815,1
777,60,327.1664914351243,11584.4335839565,1
778,60,339.2033609303121,12391.777293945932,1
779,60,344.1454711208454,9613.13420396044,1
780,60,360.1034799251916,14340.486704904328,1
781,60,362.2057238568317,9308.829567458604,1
782,60,365.2175953039962,15414.355067703162,1
783,60,370.7180377166283,15096.773423809693,1
784,60,383.2293569791115,17055.34806675022,1
785,60,398.2043039422286,10856.73002569299,1
786,60,425.26343923072295,13861.151025830884,1
787,60,426.2330704268876,9757.614268563011,1
788,60,431.2299480789278,15159.838264465332,1
789,60,436.2551717657792,11453.594258037368,1
790,60,437.20428089428975,10949.993319685742,1
791,60,452.8820494587013,83506.63284476055,1
792,60,454.22696488543255,9527.97713524423,1
793,60,454.2700410730699,9991.157516838522,1
794,60,466.2664967358597,18308.23793038314,1
795,60,467.34942528566296,64411.61807191203,1
796,60,484.2750255613399,10654.7619026012,1
797,60,489.1463128858997,17161.4727650304,1
798,60,510.2648518880208,19999.94573832194,1
799,60,510.76561460633206,10859.1888512874,1
800,60,519.2922684518915,16184.691101357126,1
801,60,537.3039956980738,28596.258351766654,1
802,60,538.307140847911,11316.104662537577,1
803,60,538.6816456968807,82004.54953095812,1
804,60,555.3133518991907,23907.16347154605,1
805,60,556.3143397150812,9573.269867729496,1
806,60,569.2534371512277,10738.837487956456,1
807,60,590.3292119744119,18980.24091621999,1
808,60,591.7948515192041,28208.71419303405,1
809,60,592.2943706023387,19898.89159305279,1
810,60,593.3519329908418,99397.56756783694,1
811,60,594.3542989487813,38057.60587448503,1
812,60,598.3543118207882,9105.111964299129,1
813,60,608.3374275328621,26299.43674360003,1
814,60,608.3428409418203,53622.194549701184,1
815,60,609.3456093924386,18737.26390845435,1
816,60,626.351026907475,65304.86237652344,1
817,60,627.3534603604403,23466.12872074474,1
818,60,657.3150218042834,38510.03576260271,1
819,60,657.8153666674606,28774.891005229176,1
820,60,707.5300368418389,91983.59675842988,1
821,60,708.3135763028773,18819.354033679498,1
822,60,713.9876810107711,24553.833646875868,1
823,60,714.3257303440824,33768.69144023056,1
824,60,714.6546590505553,19283.730708532097,1
825,60,721.8347646925184,33537.97291225857,1
826,60,724.3930905364281,51425.204143488685,1
827,60,725.3929112558146,24238.29629976695,1
828,60,786.3543976063037,25174.095024283604,1
829,60,799.620171301336,38278.49941996705,1
830,60,814.7163603080736,22656.601298224305,1
831,60,833.450448103777,11768.951003127211,1
832,60,843.870276756536,43942.76145167133,1
833,60,844.3715735042797,43975.93393505321,1
834,60,851.4649013202784,42694.8469457897,1
835,60,852.4667265518852,24366.151966205543,1
836,60,854.5992490072537,19239.134239472583,1
837,60,861.4503216033286,44481.00102146636,1
838,60,862.4513450944927,23652.371718258924,1
839,60,874.4821732379315,21842.061461771395,1
840,60,901.385084458998,86951.14959900863,1
841,60,901.88554122821,82207.38944965803,1
842,60,902.3864488058944,52000.74943306776,1
843,60,932.4889931815012,28632.207954025267,1
844,60,951.0973194627028,66154.15088491634,1
845,60,957.9273597454204,56829.11936834928,1
846,60,958.428235995059,56208.87996223904,1
847,60,958.9289951470062,36262.82709235272,1
848,60,989.7496959559768,36163.83593524597,1
849,60,993.1468605876032,43899.5902804963,1
850,60,1004.019137649048,46807.84777497554,1
851,70,101.07125891408612,12545.668026142735,1
852,70,102.05519997076844,8112.493333108449,1
853,70,102.15712820166569,3561.353049475478,1
854,70,108.49272849711966,3734.077010459088,1
855,70,110.07111805961246,28245.3411870684,1
856,70,111.05543260725716,10156.225443037729,1
857,70,112.08713837166952,10818.145535347903,1
858,70,113.07107704251656,4406.155389333049,1
859,70,115.05018722259248,4314.966070707854,1
860,70,115.0868305589003,12701.2503481868,1
861,70,116.07058481676825,9996.28451793276,1
862,70,117.06613437624743,20774.027538939983,1
863,70,120.08120440198228,12385.722702781875,1
864,70,125.07097184794031,13759.776835321927,1
865,70,126.05490209406072,3440.644168506969,1
866,70,127.05035497029624,14011.553669370016,1
867,70,127.0886611731156,62068.250121697136,1
868,70,128.08982076762635,3638.556093945915,1
869,70,129.06604207026493,23549.148148772005,1
870,70,129.10572602477254,32513.62783845668,1
871,70,130.06666305217337,106094.74950124862,1
872,70,130.0895938587393,11886.547049871604,1
873,70,130.10589502371994,2878.6155711903293,1
874,70,131.06851214822004,8344.495799693985,1
875,70,131.08173961370764,6576.827033029475,1
876,70,132.08101857306875,15268.241584306516,1
877,70,133.04354422433036,3346.899326111219,1
878,70,136.07535862922668,16365.5930870533,1
879,70,138.05488132786107,8798.745036003673,1
880,70,139.04998877183445,15371.531944073373,1
881,70,139.08645564317703,4533.1737287044525,1
882,70,141.0657578306627,5931.354823181786,1
883,70,143.08183453340484,3670.2641012344,1
884,70,143.11750568417335,7050.99451260258,1
885,70,144.07800773952317,3756.672383619392,1
886,70,145.06201292461174,58928.62485172538,1
887,70,147.07617820987633,19920.054040433697,1
888,70,147.11248207092285,28510.48609242439,1
889,70,153.0656687878915,4001.117899829985,1
890,70,155.0848773504908,72306.83684776997,1
891,70,156.07603925400065,10027.918289019715,1
892,70,157.06302538279542,50630.72467957433,1
893,70,157.0968132912116,14079.326982121802,1
894,70,157.10828118873795,6306.033959257558,1
895,70,158.0920901050626,16159.60145488354,1
896,70,159.07688640247693,15329.098683727148,1
897,70,159.09140275164347,186553.259068406,1
898,70,159.10509343828474,3719.2816391808647,1
899,70,160.07583471972072,3238.7310105740667,1
900,70,160.09459414821438,14534.041968699252,1
901,70,166.06109244978748,9431.8795982887,1
902,70,167.0456033958579,10915.610278550634,1
903,70,167.08342458176136,14680.055889433945,1
904,70,168.07282088842146,8102.933437083318,1
905,70,169.06719597509863,8496.438756367159,1
906,70,170.05933690333106,12087.506573687542,1
907,70,171.07627694417036,7681.824894519001,1
908,70,171.0913148016984,16421.352144618453,1
909,70,171.11243383964282,5120.25834778051,1
910,70,172.07217362869616,2929.732267346493,1
911,70,172.1078526339085,14862.21921599683,1
912,70,173.09201610331633,29522.710436276026,1
913,70,174.08705394462854,14513.48515220004,1
914,70,175.07129102764708,17340.550614159216,1
915,70,175.1166773869441,83024.35475406892,1
916,70,176.1220768822564,4443.9307152606825,1
917,70,181.06074978442905,4866.629332364873,1
918,70,183.0761805484169,13756.105031250234,1
919,70,183.09131891974087,4576.935088581053,1
920,70,183.11263553274912,11096.34837627092,1
921,70,183.14898254973065,4456.210014090154,1
922,70,184.071847965283,51377.48158038859,1
923,70,184.10783432469225,61879.36926321189,1
924,70,185.05550341007827,8297.066687942004,1
925,70,185.0754338528248,3614.219652541141,1
926,70,185.0918586082708,24220.944633723862,1
927,70,185.10837383361525,3873.1572992242695,1
928,70,186.08750183105468,15666.411071113347,1
929,70,187.071378962658,5730.979778553175,1
930,70,187.08673768402429,34985.936098980645,1
931,70,194.09227619171145,5986.902459238966,1
932,70,195.0760540896899,125274.86102799032,1
933,70,195.0910738915512,5421.189504925737,1
934,70,196.07084667277783,27903.49092939125,1
935,70,196.1083246716381,3156.8277639721978,1
936,70,197.05525679507497,6479.24789746434,1
937,70,197.1284401538836,8787.857768907483,1
938,70,198.0873031880204,7090.522200568737,1
939,70,199.08754813238747,3786.3213986754417,1
940,70,199.107424557864,4427.444242404057,1
941,70,199.18098360647951,18237.7076848583,1
942,70,200.10397338867188,19237.67100861192,1
943,70,200.13823503624727,12787.137752531406,1
944,70,200.18389502237008,6795.101954996586,1
945,70,201.0868712983857,33913.16798856961,1
946,70,201.1036188679357,3333.7090982121804,1
947,70,201.12359491984049,6715.498255283833,1
948,70,202.0823639673544,52973.507431294056,1
949,70,204.09696224757604,6366.301116297288,1
950,70,206.0556194275383,9021.112474148667,1
951,70,208.0714812759281,8756.055335438528,1
952,70,210.0870591374754,6659.091025580887,1
953,70,211.0871433520135,23780.578269009373,1
954,70,212.1077087817549,146985.11623702082,1
955,70,213.08637508499288,3868.33190629861,1
956,70,213.105633408276,16964.8209277516,1
957,70,214.0839343461834,75360.41636650992,1
958,70,214.1126563624332,6953.639475382001,1
959,70,215.0851070841805,5073.391116263437,1
960,70,215.11351975314136,5792.027706461,1
961,70,216.0975790942626,9752.045371806502,1
962,70,218.1497492705976,12825.551978797035,1
963,70,220.1079882775952,4596.469109243975,1
964,70,224.06674421987225,7489.82547774238,1
965,70,224.10321550003744,24472.105215703985,1
966,70,225.09794210571752,27218.75660671118,1
967,70,226.08254537180463,5559.050370741621,1
968,70,226.11796074408988,5533.057676985666,1
969,70,227.17490147339308,15243.63376562862,1
970,70,228.09601069635903,20110.457441736813,1
971,70,228.13378422434727,7531.231774522037,1
972,70,228.17658876117903,6375.550434905605,1
973,70,230.11380636869973,5291.7408487894645,1
974,70,232.09260294987604,27078.08956096906,1
975,70,232.1408880667625,29772.998912428586,1
976,70,233.143590936806,8095.317532055269,1
977,70,234.1448820602062,4172.683457751607,1
978,70,236.10295232137045,13231.776349631224,1
979,70,237.08658165121977,13305.018526735845,1
980,70,237.1334265581509,10073.212910609687,1
981,70,238.081880984099,4944.869840534873,1
982,70,239.08248643990024,3944.065870445895,1
983,70,240.09679343483663,16337.240326674297,1
984,70,240.13411354651817,6700.962077313203,1
985,70,241.09231875805145,25393.46536612849,1
986,70,242.0761895086979,9506.786979645609,1
987,70,242.1136085399683,26455.721416362816,1
988,70,243.1104529521187,3675.755763501685,1
989,70,244.1656393671232,4126.1114792215485,1
